series_id        	year	period	       value	footnote_codes
WSU100           	1989	M04	           6	
WSU100           	1989	M05	           8	
WSU100           	1989	M06	           2	
WSU100           	1989	M07	           6	
WSU100           	1989	M08	           6	
WSU100           	1989	M09	           6	
WSU100           	1989	M10	           5	
WSU100           	1989	M11	           5	
WSU100           	1989	M12	           1	
WSU100           	1989	M13	          51	
WSU100           	1990	M01	           2	
WSU100           	1990	M02	           3	
WSU100           	1990	M03	           7	
WSU100           	1990	M04	           5	
WSU100           	1990	M05	           5	
WSU100           	1990	M06	           6	
WSU100           	1990	M07	           1	
WSU100           	1990	M08	           5	
WSU100           	1990	M09	           3	
WSU100           	1990	M10	           2	
WSU100           	1990	M11	           3	
WSU100           	1990	M12	           2	
WSU100           	1990	M13	          44	
WSU100           	1991	M01	           0	
WSU100           	1991	M02	           2	
WSU100           	1991	M03	           1	
WSU100           	1991	M04	           7	
WSU100           	1991	M05	           8	
WSU100           	1991	M06	           5	
WSU100           	1991	M07	           0	
WSU100           	1991	M08	           4	
WSU100           	1991	M09	           3	
WSU100           	1991	M10	           6	
WSU100           	1991	M11	           3	
WSU100           	1991	M12	           1	
WSU100           	1991	M13	          40	
WSU100           	1992	M01	           0	
WSU100           	1992	M02	           1	
WSU100           	1992	M03	           1	
WSU100           	1992	M04	           4	
WSU100           	1992	M05	           6	
WSU100           	1992	M06	           6	
WSU100           	1992	M07	           1	
WSU100           	1992	M08	           3	
WSU100           	1992	M09	           8	
WSU100           	1992	M10	           5	
WSU100           	1992	M11	           0	
WSU100           	1992	M12	           0	
WSU100           	1992	M13	          35	
WSU100           	1993	M01	           2	
WSU100           	1993	M02	           1	
WSU100           	1993	M03	           4	
WSU100           	1993	M04	           2	
WSU100           	1993	M05	           5	
WSU100           	1993	M06	           2	
WSU100           	1993	M07	           3	
WSU100           	1993	M08	           5	
WSU100           	1993	M09	           4	
WSU100           	1993	M10	           4	
WSU100           	1993	M11	           3	
WSU100           	1993	M12	           0	
WSU100           	1993	M13	          35	
WSU100           	1994	M01	           1	
WSU100           	1994	M02	           2	
WSU100           	1994	M03	           3	
WSU100           	1994	M04	           5	
WSU100           	1994	M05	           4	
WSU100           	1994	M06	           9	
WSU100           	1994	M07	           4	
WSU100           	1994	M08	           5	
WSU100           	1994	M09	           7	
WSU100           	1994	M10	           4	
WSU100           	1994	M11	           1	
WSU100           	1994	M12	           0	
WSU100           	1994	M13	          45	
WSU100           	1995	M01	           1	
WSU100           	1995	M02	           1	
WSU100           	1995	M03	           4	
WSU100           	1995	M04	           3	
WSU100           	1995	M05	           1	
WSU100           	1995	M06	           2	
WSU100           	1995	M07	           3	
WSU100           	1995	M08	           5	
WSU100           	1995	M09	           4	
WSU100           	1995	M10	           5	
WSU100           	1995	M11	           2	
WSU100           	1995	M12	           0	
WSU100           	1995	M13	          31	
WSU100           	1996	M01	           3	
WSU100           	1996	M02	           6	
WSU100           	1996	M03	           3	
WSU100           	1996	M04	           4	
WSU100           	1996	M05	           1	
WSU100           	1996	M06	           7	
WSU100           	1996	M07	           2	
WSU100           	1996	M08	           0	
WSU100           	1996	M09	           3	
WSU100           	1996	M10	           5	
WSU100           	1996	M11	           2	
WSU100           	1996	M12	           1	
WSU100           	1996	M13	          37	
WSU100           	1997	M01	           1	
WSU100           	1997	M02	           0	
WSU100           	1997	M03	           1	
WSU100           	1997	M04	           6	
WSU100           	1997	M05	           6	
WSU100           	1997	M06	           0	
WSU100           	1997	M07	           3	
WSU100           	1997	M08	           2	
WSU100           	1997	M09	           6	
WSU100           	1997	M10	           3	
WSU100           	1997	M11	           1	
WSU100           	1997	M12	           0	
WSU100           	1997	M13	          29	
WSU100           	1998	M01	           1	
WSU100           	1998	M02	           3	
WSU100           	1998	M03	           1	
WSU100           	1998	M04	           0	
WSU100           	1998	M05	           4	
WSU100           	1998	M06	           4	
WSU100           	1998	M07	           3	
WSU100           	1998	M08	           6	
WSU100           	1998	M09	           1	
WSU100           	1998	M10	           5	
WSU100           	1998	M11	           3	
WSU100           	1998	M12	           3	
WSU100           	1998	M13	          34	
WSU100           	1999	M01	           2	
WSU100           	1999	M02	           2	
WSU100           	1999	M03	           1	
WSU100           	1999	M04	           2	
WSU100           	1999	M05	           3	
WSU100           	1999	M06	           2	
WSU100           	1999	M07	           1	
WSU100           	1999	M08	           1	
WSU100           	1999	M09	           2	
WSU100           	1999	M10	           0	
WSU100           	1999	M11	           1	
WSU100           	1999	M12	           0	
WSU100           	1999	M13	          17	
WSU100           	2000	M01	           0	
WSU100           	2000	M02	           1	
WSU100           	2000	M03	           2	
WSU100           	2000	M04	           6	
WSU100           	2000	M05	           2	
WSU100           	2000	M06	           5	
WSU100           	2000	M07	           3	
WSU100           	2000	M08	           6	
WSU100           	2000	M09	           5	
WSU100           	2000	M10	           7	
WSU100           	2000	M11	           0	
WSU100           	2000	M12	           2	
WSU100           	2000	M13	          39	
WSU100           	2001	M01	           1	
WSU100           	2001	M02	           1	
WSU100           	2001	M03	           3	
WSU100           	2001	M04	           4	
WSU100           	2001	M05	           7	
WSU100           	2001	M06	           3	
WSU100           	2001	M07	           2	
WSU100           	2001	M08	           3	
WSU100           	2001	M09	           2	
WSU100           	2001	M10	           1	
WSU100           	2001	M11	           0	
WSU100           	2001	M12	           2	
WSU100           	2001	M13	          29	
WSU100           	2002	M01	           0	
WSU100           	2002	M02	           1	
WSU100           	2002	M03	           1	
WSU100           	2002	M04	           2	
WSU100           	2002	M05	           3	
WSU100           	2002	M06	           1	
WSU100           	2002	M07	           3	
WSU100           	2002	M08	           1	
WSU100           	2002	M09	           3	
WSU100           	2002	M10	           1	
WSU100           	2002	M11	           2	
WSU100           	2002	M12	           1	
WSU100           	2002	M13	          19	
WSU100           	2003	M01	           1	
WSU100           	2003	M02	           0	
WSU100           	2003	M03	           2	
WSU100           	2003	M04	           1	
WSU100           	2003	M05	           1	
WSU100           	2003	M06	           1	
WSU100           	2003	M07	           0	
WSU100           	2003	M08	           3	
WSU100           	2003	M09	           0	
WSU100           	2003	M10	           5	
WSU100           	2003	M11	           0	
WSU100           	2003	M12	           0	
WSU100           	2003	M13	          14	
WSU100           	2004	M01	           0	
WSU100           	2004	M02	           1	
WSU100           	2004	M03	           1	
WSU100           	2004	M04	           0	
WSU100           	2004	M05	           2	
WSU100           	2004	M06	           3	
WSU100           	2004	M07	           0	
WSU100           	2004	M08	           2	
WSU100           	2004	M09	           2	
WSU100           	2004	M10	           1	
WSU100           	2004	M11	           2	
WSU100           	2004	M12	           3	
WSU100           	2004	M13	          17	
WSU100           	2005	M01	           0	
WSU100           	2005	M02	           0	
WSU100           	2005	M03	           3	
WSU100           	2005	M04	           4	
WSU100           	2005	M05	           5	
WSU100           	2005	M06	           4	
WSU100           	2005	M07	           1	
WSU100           	2005	M08	           1	
WSU100           	2005	M09	           1	
WSU100           	2005	M10	           1	
WSU100           	2005	M11	           1	
WSU100           	2005	M12	           1	
WSU100           	2005	M13	          22	
WSU100           	2006	M01	           0	
WSU100           	2006	M02	           1	
WSU100           	2006	M03	           2	
WSU100           	2006	M04	           2	
WSU100           	2006	M05	           1	
WSU100           	2006	M06	           4	
WSU100           	2006	M07	           1	
WSU100           	2006	M08	           4	
WSU100           	2006	M09	           1	
WSU100           	2006	M10	           3	
WSU100           	2006	M11	           1	
WSU100           	2006	M12	           0	
WSU100           	2006	M13	          20	
WSU100           	2007	M01	           0	
WSU100           	2007	M02	           1	
WSU100           	2007	M03	           2	
WSU100           	2007	M04	           3	
WSU100           	2007	M05	           0	
WSU100           	2007	M06	           2	
WSU100           	2007	M07	           1	
WSU100           	2007	M08	           1	
WSU100           	2007	M09	           5	
WSU100           	2007	M10	           3	
WSU100           	2007	M11	           1	
WSU100           	2007	M12	           2	
WSU100           	2007	M13	          21	
WSU100           	2008	M01	           0	
WSU100           	2008	M02	           2	
WSU100           	2008	M03	           2	
WSU100           	2008	M04	           1	
WSU100           	2008	M05	           2	
WSU100           	2008	M06	           2	
WSU100           	2008	M07	           1	
WSU100           	2008	M08	           2	
WSU100           	2008	M09	           2	
WSU100           	2008	M10	           1	
WSU100           	2008	M11	           0	
WSU100           	2008	M12	           0	
WSU100           	2008	M13	          15	
WSU100           	2009	M01	           0	
WSU100           	2009	M02	           0	
WSU100           	2009	M03	           0	
WSU100           	2009	M04	           0	
WSU100           	2009	M05	           0	
WSU100           	2009	M06	           1	
WSU100           	2009	M07	           1	
WSU100           	2009	M08	           1	
WSU100           	2009	M09	           0	
WSU100           	2009	M10	           0	
WSU100           	2009	M11	           2	
WSU100           	2009	M12	           0	
WSU100           	2009	M13	           5	
WSU100           	2010	M01	           0	
WSU100           	2010	M02	           0	
WSU100           	2010	M03	           1	
WSU100           	2010	M04	           3	
WSU100           	2010	M05	           1	
WSU100           	2010	M06	           2	
WSU100           	2010	M07	           1	
WSU100           	2010	M08	           0	
WSU100           	2010	M09	           1	
WSU100           	2010	M10	           1	
WSU100           	2010	M11	           0	
WSU100           	2010	M12	           1	
WSU100           	2010	M13	          11	
WSU100           	2011	M01	           0	
WSU100           	2011	M02	           0	
WSU100           	2011	M03	           4	
WSU100           	2011	M04	           1	
WSU100           	2011	M05	           3	
WSU100           	2011	M06	           3	
WSU100           	2011	M07	           0	
WSU100           	2011	M08	           2	
WSU100           	2011	M09	           4	
WSU100           	2011	M10	           0	
WSU100           	2011	M11	           1	
WSU100           	2011	M12	           1	
WSU100           	2011	M13	          19	
WSU100           	2012	M01	           2	
WSU100           	2012	M02	           0	
WSU100           	2012	M03	           1	
WSU100           	2012	M04	           1	
WSU100           	2012	M05	           1	
WSU100           	2012	M06	           2	
WSU100           	2012	M07	           2	
WSU100           	2012	M08	           1	
WSU100           	2012	M09	           1	
WSU100           	2012	M10	           0	
WSU100           	2012	M11	           5	
WSU100           	2012	M12	           3	
WSU100           	2012	M13	          19	
WSU100           	2013	M01	           1	
WSU100           	2013	M02	           1	
WSU100           	2013	M03	           0	
WSU100           	2013	M04	           0	
WSU100           	2013	M05	           3	
WSU100           	2013	M06	           0	
WSU100           	2013	M07	           2	
WSU100           	2013	M08	           0	
WSU100           	2013	M09	           1	
WSU100           	2013	M10	           3	
WSU100           	2013	M11	           2	
WSU100           	2013	M12	           2	
WSU100           	2013	M13	          15	
WSU100           	2014	M01	           0	
WSU100           	2014	M02	           1	
WSU100           	2014	M03	           0	
WSU100           	2014	M04	           2	
WSU100           	2014	M05	           0	
WSU100           	2014	M06	           0	
WSU100           	2014	M07	           0	
WSU100           	2014	M08	           1	
WSU100           	2014	M09	           1	
WSU100           	2014	M10	           2	
WSU100           	2014	M11	           2	
WSU100           	2014	M12	           2	
WSU100           	2014	M13	          11	
WSU100           	2015	M01	           1	
WSU100           	2015	M02	           1	
WSU100           	2015	M03	           0	
WSU100           	2015	M04	           2	
WSU100           	2015	M05	           0	
WSU100           	2015	M06	           0	
WSU100           	2015	M07	           0	
WSU100           	2015	M08	           2	
WSU100           	2015	M09	           2	
WSU100           	2015	M10	           0	
WSU100           	2015	M11	           3	
WSU100           	2015	M12	           1	
WSU100           	2015	M13	          12	
WSU100           	2016	M01	           1	
WSU100           	2016	M02	           1	
WSU100           	2016	M03	           1	
WSU100           	2016	M04	           2	
WSU100           	2016	M05	           2	
WSU100           	2016	M06	           2	
WSU100           	2016	M07	           1	
WSU100           	2016	M08	           0	
WSU100           	2016	M09	           3	
WSU100           	2016	M10	           1	
WSU100           	2016	M11	           1	
WSU100           	2016	M12	           0	
WSU100           	2016	M13	          15	
WSU100           	2017	M01	           1	
WSU100           	2017	M02	           0	
WSU100           	2017	M03	           2	
WSU100           	2017	M04	           0	
WSU100           	2017	M05	           0	
WSU100           	2017	M06	           0	
WSU100           	2017	M07	           1	
WSU100           	2017	M08	           1	
WSU100           	2017	M09	           1	
WSU100           	2017	M10	           0	
WSU100           	2017	M11	           0	
WSU100           	2017	M12	           1	
WSU100           	2017	M13	           7	
WSU100           	2018	M01	           0	
WSU100           	2018	M02	           1	
WSU100           	2018	M03	           2	
WSU100           	2018	M04	           4	
WSU100           	2018	M05	           2	
WSU100           	2018	M06	           2	
WSU100           	2018	M07	           2	
WSU100           	2018	M08	           1	
WSU100           	2018	M09	           3	
WSU100           	2018	M10	           2	
WSU100           	2018	M11	           0	
WSU100           	2018	M12	           1	
WSU100           	2018	M13	          20	
WSU100           	2019	M01	           1	
WSU100           	2019	M02	           5	
WSU100           	2019	M03	           2	
WSU100           	2019	M04	           3	
WSU100           	2019	M05	           4	
WSU100           	2019	M06	           0	
WSU100           	2019	M07	           0	
WSU100           	2019	M08	           2	
WSU100           	2019	M09	           3	
WSU100           	2019	M10	           3	
WSU100           	2019	M11	           0	
WSU100           	2019	M12	           2	
WSU100           	2019	M13	          25	
WSU100           	2020	M01	           1	
WSU100           	2020	M02	           0	
WSU100           	2020	M03	           2	
WSU100           	2020	M04	           0	
WSU100           	2020	M05	           0	
WSU100           	2020	M06	           1	
WSU100           	2020	M07	           0	
WSU100           	2020	M08	           0	
WSU100           	2020	M09	           2	
WSU100           	2020	M10	           1	
WSU100           	2020	M11	           0	
WSU100           	2020	M12	           1	
WSU100           	2020	M13	           8	
WSU100           	2021	M01	           1	
WSU100           	2021	M02	           0	
WSU100           	2021	M03	           2	
WSU100           	2021	M04	           3	
WSU100           	2021	M05	           0	
WSU100           	2021	M06	           1	
WSU100           	2021	M07	           1	
WSU100           	2021	M08	           1	
WSU100           	2021	M09	           1	
WSU100           	2021	M10	           4	
WSU100           	2021	M11	           1	
WSU100           	2021	M12	           1	
WSU100           	2021	M13	          16	
WSU100           	2022	M01	           1	
WSU100           	2022	M02	           0	
WSU100           	2022	M03	           2	
WSU100           	2022	M04	           4	
WSU100           	2022	M05	           3	
WSU100           	2022	M06	           1	
WSU100           	2022	M07	           0	
WSU100           	2022	M08	           4	
WSU100           	2022	M09	           3	
WSU100           	2022	M10	           1	
WSU100           	2022	M11	           2	
WSU100           	2022	M12	           2	
WSU100           	2022	M13	          23	
WSU100           	2023	M01	           1	P
WSU100           	2023	M02	           0	P
WSU100           	2023	M03	           2	P
WSU100           	2023	M04	           3	P
WSU100           	2023	M05	           3	P
WSU100           	2023	M06	           5	P
WSU200           	1981	M01	          12	
WSU200           	1981	M02	          10	
WSU200           	1981	M03	          20	
WSU200           	1981	M04	          27	
WSU200           	1981	M05	          27	
WSU200           	1981	M06	          43	
WSU200           	1981	M07	          38	
WSU200           	1981	M08	          17	
WSU200           	1981	M09	          10	
WSU200           	1981	M10	          11	
WSU200           	1981	M11	           6	
WSU200           	1981	M12	           4	
WSU200           	1981	M13	         151	
WSU200           	1982	M01	           4	
WSU200           	1982	M02	           7	
WSU200           	1982	M03	           9	
WSU200           	1982	M04	          21	
WSU200           	1982	M05	          23	
WSU200           	1982	M06	          27	
WSU200           	1982	M07	          25	
WSU200           	1982	M08	          23	
WSU200           	1982	M09	          27	
WSU200           	1982	M10	          13	
WSU200           	1982	M11	           6	
WSU200           	1982	M12	           2	
WSU200           	1982	M13	          98	
WSU200           	1983	M01	           3	
WSU200           	1983	M02	           7	
WSU200           	1983	M03	          10	
WSU200           	1983	M04	           9	
WSU200           	1983	M05	          17	
WSU200           	1983	M06	          25	
WSU200           	1983	M07	          23	
WSU200           	1983	M08	          19	
WSU200           	1983	M09	          19	
WSU200           	1983	M10	          18	
WSU200           	1983	M11	          12	
WSU200           	1983	M12	           8	
WSU200           	1983	M13	          83	
WSU200           	1984	M01	          12	
WSU200           	1984	M02	          13	
WSU200           	1984	M03	          10	
WSU200           	1984	M04	          13	
WSU200           	1984	M05	          15	
WSU200           	1984	M06	          14	
WSU200           	1984	M07	          20	
WSU200           	1984	M08	          19	
WSU200           	1984	M09	          18	
WSU200           	1984	M10	          16	
WSU200           	1984	M11	          15	
WSU200           	1984	M12	          13	
WSU200           	1984	M13	          68	
WSU200           	1985	M01	           9	
WSU200           	1985	M02	          10	
WSU200           	1985	M03	          12	
WSU200           	1985	M04	           8	
WSU200           	1985	M05	           8	
WSU200           	1985	M06	           8	
WSU200           	1985	M07	          13	
WSU200           	1985	M08	          18	
WSU200           	1985	M09	          20	
WSU200           	1985	M10	          20	
WSU200           	1985	M11	          13	
WSU200           	1985	M12	           9	
WSU200           	1985	M13	          61	
WSU200           	1986	M01	           7	
WSU200           	1986	M02	           7	
WSU200           	1986	M03	           8	
WSU200           	1986	M04	           8	
WSU200           	1986	M05	          10	
WSU200           	1986	M06	          15	
WSU200           	1986	M07	          22	
WSU200           	1986	M08	          22	
WSU200           	1986	M09	          18	
WSU200           	1986	M10	          18	
WSU200           	1986	M11	           9	
WSU200           	1986	M12	           6	
WSU200           	1986	M13	          72	
WSU200           	1987	M01	           7	
WSU200           	1987	M02	           7	
WSU200           	1987	M03	           5	
WSU200           	1987	M04	           5	
WSU200           	1987	M05	           7	
WSU200           	1987	M06	          12	
WSU200           	1987	M07	          14	
WSU200           	1987	M08	          11	
WSU200           	1987	M09	          15	
WSU200           	1987	M10	          12	
WSU200           	1987	M11	          11	
WSU200           	1987	M12	           5	
WSU200           	1987	M13	          51	
WSU200           	1988	M01	           6	
WSU200           	1988	M02	           8	
WSU200           	1988	M03	          11	
WSU200           	1988	M04	           7	
WSU200           	1988	M05	          11	
WSU200           	1988	M06	          15	
WSU200           	1988	M07	          14	
WSU200           	1988	M08	          18	
WSU200           	1988	M09	          14	
WSU200           	1988	M10	           9	
WSU200           	1988	M11	           5	
WSU200           	1988	M12	           1	
WSU200           	1988	M13	          43	
WSU200           	1989	M01	           4	
WSU200           	1989	M02	           3	
WSU200           	1989	M03	           5	
WSU200           	1989	M04	          10	
WSU200           	1989	M05	          14	
WSU200           	1989	M06	           7	
WSU200           	1989	M07	          12	
WSU200           	1989	M08	          13	
WSU200           	1989	M09	          12	
WSU200           	1989	M10	          13	
WSU200           	1989	M11	          14	
WSU200           	1989	M12	           9	
WSU200           	1989	M13	          52	
WSU200           	1990	M01	           8	
WSU200           	1990	M02	           6	
WSU200           	1990	M03	          10	
WSU200           	1990	M04	          10	
WSU200           	1990	M05	          11	
WSU200           	1990	M06	          10	
WSU200           	1990	M07	           7	
WSU200           	1990	M08	           9	
WSU200           	1990	M09	           7	
WSU200           	1990	M10	           8	
WSU200           	1990	M11	           9	
WSU200           	1990	M12	           9	
WSU200           	1990	M13	          50	
WSU200           	1991	M01	           5	
WSU200           	1991	M02	           7	
WSU200           	1991	M03	           5	
WSU200           	1991	M04	          10	
WSU200           	1991	M05	          14	
WSU200           	1991	M06	          12	
WSU200           	1991	M07	           5	
WSU200           	1991	M08	           8	
WSU200           	1991	M09	          10	
WSU200           	1991	M10	          11	
WSU200           	1991	M11	           9	
WSU200           	1991	M12	           7	
WSU200           	1991	M13	          45	
WSU200           	1992	M01	           6	
WSU200           	1992	M02	           6	
WSU200           	1992	M03	           5	
WSU200           	1992	M04	           9	
WSU200           	1992	M05	          11	
WSU200           	1992	M06	          12	
WSU200           	1992	M07	           5	
WSU200           	1992	M08	           6	
WSU200           	1992	M09	          14	
WSU200           	1992	M10	           9	
WSU200           	1992	M11	           3	
WSU200           	1992	M12	           2	
WSU200           	1992	M13	          41	
WSU200           	1993	M01	           3	
WSU200           	1993	M02	           3	
WSU200           	1993	M03	           7	
WSU200           	1993	M04	           7	
WSU200           	1993	M05	           7	
WSU200           	1993	M06	           6	
WSU200           	1993	M07	           8	
WSU200           	1993	M08	           8	
WSU200           	1993	M09	           9	
WSU200           	1993	M10	           9	
WSU200           	1993	M11	           7	
WSU200           	1993	M12	           3	
WSU200           	1993	M13	          36	
WSU200           	1994	M01	           1	
WSU200           	1994	M02	           2	
WSU200           	1994	M03	           3	
WSU200           	1994	M04	           5	
WSU200           	1994	M05	           6	
WSU200           	1994	M06	          11	
WSU200           	1994	M07	           9	
WSU200           	1994	M08	          11	
WSU200           	1994	M09	          14	
WSU200           	1994	M10	           9	
WSU200           	1994	M11	           6	
WSU200           	1994	M12	           4	
WSU200           	1994	M13	          45	
WSU200           	1995	M01	           4	
WSU200           	1995	M02	           4	
WSU200           	1995	M03	           7	
WSU200           	1995	M04	           7	
WSU200           	1995	M05	           4	
WSU200           	1995	M06	           4	
WSU200           	1995	M07	           5	
WSU200           	1995	M08	           8	
WSU200           	1995	M09	           9	
WSU200           	1995	M10	          10	
WSU200           	1995	M11	           5	
WSU200           	1995	M12	           3	
WSU200           	1995	M13	          34	
WSU200           	1996	M01	           4	
WSU200           	1996	M02	           9	
WSU200           	1996	M03	           7	
WSU200           	1996	M04	           7	
WSU200           	1996	M05	           4	
WSU200           	1996	M06	          11	
WSU200           	1996	M07	           7	
WSU200           	1996	M08	           5	
WSU200           	1996	M09	           6	
WSU200           	1996	M10	           8	
WSU200           	1996	M11	           7	
WSU200           	1996	M12	           5	
WSU200           	1996	M13	          38	
WSU200           	1997	M01	           6	
WSU200           	1997	M02	           4	
WSU200           	1997	M03	           4	
WSU200           	1997	M04	           7	
WSU200           	1997	M05	          12	
WSU200           	1997	M06	           3	
WSU200           	1997	M07	           5	
WSU200           	1997	M08	           3	
WSU200           	1997	M09	           6	
WSU200           	1997	M10	           5	
WSU200           	1997	M11	           3	
WSU200           	1997	M12	           2	
WSU200           	1997	M13	          34	
WSU200           	1998	M01	           1	
WSU200           	1998	M02	           3	
WSU200           	1998	M03	           2	
WSU200           	1998	M04	           0	
WSU200           	1998	M05	           4	
WSU200           	1998	M06	           6	
WSU200           	1998	M07	           6	
WSU200           	1998	M08	           7	
WSU200           	1998	M09	           4	
WSU200           	1998	M10	           7	
WSU200           	1998	M11	           7	
WSU200           	1998	M12	           6	
WSU200           	1998	M13	          34	
WSU200           	1999	M01	           6	
WSU200           	1999	M02	           5	
WSU200           	1999	M03	           3	
WSU200           	1999	M04	           4	
WSU200           	1999	M05	           6	
WSU200           	1999	M06	           6	
WSU200           	1999	M07	           6	
WSU200           	1999	M08	           3	
WSU200           	1999	M09	           5	
WSU200           	1999	M10	           2	
WSU200           	1999	M11	           2	
WSU200           	1999	M12	           1	
WSU200           	1999	M13	          21	
WSU200           	2000	M01	           1	
WSU200           	2000	M02	           2	
WSU200           	2000	M03	           4	
WSU200           	2000	M04	           7	
WSU200           	2000	M05	           4	
WSU200           	2000	M06	           8	
WSU200           	2000	M07	           6	
WSU200           	2000	M08	           8	
WSU200           	2000	M09	          10	
WSU200           	2000	M10	          12	
WSU200           	2000	M11	           3	
WSU200           	2000	M12	           3	
WSU200           	2000	M13	          40	
WSU200           	2001	M01	           2	
WSU200           	2001	M02	           1	
WSU200           	2001	M03	           4	
WSU200           	2001	M04	           5	
WSU200           	2001	M05	           8	
WSU200           	2001	M06	           5	
WSU200           	2001	M07	           3	
WSU200           	2001	M08	           4	
WSU200           	2001	M09	           3	
WSU200           	2001	M10	           4	
WSU200           	2001	M11	           1	
WSU200           	2001	M12	           2	
WSU200           	2001	M13	          30	
WSU200           	2002	M01	           1	
WSU200           	2002	M02	           2	
WSU200           	2002	M03	           1	
WSU200           	2002	M04	           3	
WSU200           	2002	M05	           5	
WSU200           	2002	M06	           3	
WSU200           	2002	M07	           4	
WSU200           	2002	M08	           3	
WSU200           	2002	M09	           3	
WSU200           	2002	M10	           3	
WSU200           	2002	M11	           2	
WSU200           	2002	M12	           1	
WSU200           	2002	M13	          20	
WSU200           	2003	M01	           2	
WSU200           	2003	M02	           0	
WSU200           	2003	M03	           2	
WSU200           	2003	M04	           1	
WSU200           	2003	M05	           1	
WSU200           	2003	M06	           1	
WSU200           	2003	M07	           1	
WSU200           	2003	M08	           3	
WSU200           	2003	M09	           2	
WSU200           	2003	M10	           5	
WSU200           	2003	M11	           3	
WSU200           	2003	M12	           2	
WSU200           	2003	M13	          15	
WSU200           	2004	M01	           1	
WSU200           	2004	M02	           2	
WSU200           	2004	M03	           1	
WSU200           	2004	M04	           1	
WSU200           	2004	M05	           2	
WSU200           	2004	M06	           4	
WSU200           	2004	M07	           1	
WSU200           	2004	M08	           2	
WSU200           	2004	M09	           3	
WSU200           	2004	M10	           3	
WSU200           	2004	M11	           4	
WSU200           	2004	M12	           4	
WSU200           	2004	M13	          18	
WSU200           	2005	M01	           2	
WSU200           	2005	M02	           2	
WSU200           	2005	M03	           5	
WSU200           	2005	M04	           7	
WSU200           	2005	M05	           8	
WSU200           	2005	M06	           9	
WSU200           	2005	M07	           3	
WSU200           	2005	M08	           3	
WSU200           	2005	M09	           4	
WSU200           	2005	M10	           4	
WSU200           	2005	M11	           5	
WSU200           	2005	M12	           4	
WSU200           	2005	M13	          24	
WSU200           	2006	M01	           3	
WSU200           	2006	M02	           4	
WSU200           	2006	M03	           5	
WSU200           	2006	M04	           6	
WSU200           	2006	M05	           5	
WSU200           	2006	M06	           7	
WSU200           	2006	M07	           4	
WSU200           	2006	M08	           6	
WSU200           	2006	M09	           6	
WSU200           	2006	M10	           5	
WSU200           	2006	M11	           5	
WSU200           	2006	M12	           3	
WSU200           	2006	M13	          23	
WSU200           	2007	M01	           2	
WSU200           	2007	M02	           2	
WSU200           	2007	M03	           3	
WSU200           	2007	M04	           4	
WSU200           	2007	M05	           0	
WSU200           	2007	M06	           2	
WSU200           	2007	M07	           1	
WSU200           	2007	M08	           1	
WSU200           	2007	M09	           6	
WSU200           	2007	M10	           3	
WSU200           	2007	M11	           2	
WSU200           	2007	M12	           4	
WSU200           	2007	M13	          23	
WSU200           	2008	M01	           1	
WSU200           	2008	M02	           3	
WSU200           	2008	M03	           4	
WSU200           	2008	M04	           2	
WSU200           	2008	M05	           4	
WSU200           	2008	M06	           2	
WSU200           	2008	M07	           1	
WSU200           	2008	M08	           2	
WSU200           	2008	M09	           2	
WSU200           	2008	M10	           2	
WSU200           	2008	M11	           1	
WSU200           	2008	M12	           0	
WSU200           	2008	M13	          16	
WSU200           	2009	M01	           0	
WSU200           	2009	M02	           0	
WSU200           	2009	M03	           0	
WSU200           	2009	M04	           0	
WSU200           	2009	M05	           0	
WSU200           	2009	M06	           1	
WSU200           	2009	M07	           2	
WSU200           	2009	M08	           1	
WSU200           	2009	M09	           1	
WSU200           	2009	M10	           0	
WSU200           	2009	M11	           2	
WSU200           	2009	M12	           0	
WSU200           	2009	M13	           5	
WSU200           	2010	M01	           0	
WSU200           	2010	M02	           0	
WSU200           	2010	M03	           1	
WSU200           	2010	M04	           4	
WSU200           	2010	M05	           1	
WSU200           	2010	M06	           3	
WSU200           	2010	M07	           1	
WSU200           	2010	M08	           0	
WSU200           	2010	M09	           1	
WSU200           	2010	M10	           1	
WSU200           	2010	M11	           0	
WSU200           	2010	M12	           1	
WSU200           	2010	M13	          11	
WSU200           	2011	M01	           0	
WSU200           	2011	M02	           0	
WSU200           	2011	M03	           4	
WSU200           	2011	M04	           2	
WSU200           	2011	M05	           4	
WSU200           	2011	M06	           4	
WSU200           	2011	M07	           3	
WSU200           	2011	M08	           2	
WSU200           	2011	M09	           5	
WSU200           	2011	M10	           1	
WSU200           	2011	M11	           2	
WSU200           	2011	M12	           3	
WSU200           	2011	M13	          19	
WSU200           	2012	M01	           4	
WSU200           	2012	M02	           2	
WSU200           	2012	M03	           2	
WSU200           	2012	M04	           2	
WSU200           	2012	M05	           3	
WSU200           	2012	M06	           4	
WSU200           	2012	M07	           3	
WSU200           	2012	M08	           2	
WSU200           	2012	M09	           2	
WSU200           	2012	M10	           1	
WSU200           	2012	M11	           6	
WSU200           	2012	M12	           5	
WSU200           	2012	M13	          21	
WSU200           	2013	M01	           1	
WSU200           	2013	M02	           2	
WSU200           	2013	M03	           0	
WSU200           	2013	M04	           0	
WSU200           	2013	M05	           3	
WSU200           	2013	M06	           0	
WSU200           	2013	M07	           2	
WSU200           	2013	M08	           0	
WSU200           	2013	M09	           1	
WSU200           	2013	M10	           3	
WSU200           	2013	M11	           2	
WSU200           	2013	M12	           3	
